;price;bedrooms;bathrooms;sqft_living;floors;waterfront;condition;grade;sqft_above;sqft_basement;yr_built;lat;long
20180;610000,0;4;3,5;2910;2,0;0;3;9;2910;0;2012;47,5168;-121,883
20181;645000,0;4;3,5;2910;2,0;0;3;9;2910;0;2012;47,5168;-121,883
20182;536751,0;3;1,75;1930;1,0;0;3;9;1930;0;2013;47,5181;-121,885
20183;260000,0;3;2,25;1413;2,0;0;3;8;1413;0;2009;47,4196;-122,193
20184;1312000,0;3;3,25;4030;2,0;0;3;10;3630;400;2006;47,6664;-122,276
20185;429900,0;4;3,25;2880;2,5;0;3;8;2880;0;2014;47,2752;-122,349
20186;535000,0;4;2,75;2360;1,0;0;3;8;2360;0;2014;47,5117;-122,365
20187;462550,0;2;1,75;1070;3,0;0;3;8;1070;0;2006;47,6719;-122,39
20188;602000,0;3;3,25;1460;3,0;0;3;8;1460;0;2008;47,6485;-122,334
20189;730000,0;4;2,75;3800;2,0;0;3;9;3800;0;2008;47,7368;-122,208
20190;300500,0;2;1,5;1190;3,0;0;3;8;1190;0;2010;47,5212;-122,358
20191;675000,0;5;2,5;3200;2,0;0;3;9;3200;0;2009;47,5446;-121,862
20192;415000,0;3;2,25;1970;2,0;0;3;8;1680;290;2008;47,5631;-122,297
20193;614000,0;3;2,5;2830;2,0;0;3;9;2830;0;2010;47,7744;-122,224
20194;385000,0;4;2,5;2630;2,0;0;3;7;2630;0;2010;47,375;-122,16
20195;594000,0;4;2,75;2720;2,0;0;3;9;2720;0;2005;47,7352;-122,223
20196;860000,0;4;2,75;3160;2,0;0;3;9;3160;0;2014;47,6709;-122,166
20197;1104500,0;4;4,0;3770;2,0;0;3;10;2940;830;2006;47,6476;-122,079
20198;775000,0;4;2,75;3500;2,0;0;3;9;3500;0;2004;47,6846;-122,045
20199;430760,0;5;2,75;2710;2,0;0;3;8;2710;0;2014;47,3555;-122,062
20200;755000,0;2;2,5;2170;1,0;0;3;8;2170;0;2009;47,7109;-122,017
20201;640000,0;2;2,25;1540;3,0;0;3;9;1540;0;2007;47,6179;-122,318
20202;613500,0;3;3,25;1876;3,0;0;3;9;1876;0;2009;47,6864;-122,265
20203;780000,0;4;3,5;3720;1,0;0;3;10;3720;0;2007;47,3216;-121,94
20204;550000,0;4;2,5;3148;2,0;0;3;9;3148;0;2014;47,3994;-122,311
20205;789500,0;4;3,25;3240;2,0;0;3;9;3240;0;2010;47,695;-122,022
20206;592000,0;5;3,5;3340;2,0;0;3;8;2580;760;2012;47,5168;-121,871
20207;454950,0;4;2,5;2413;2,0;0;3;8;2413;0;2014;47,3731;-122,159
20208;475000,0;4;2,5;2500;2,0;0;3;7;2500;0;2010;47,4928;-122,149
20209;659000,0;2;1,75;1180;2,0;0;3;10;780;400;2014;47,6396;-122,329
20210;570000,0;4;2,5;2890;2,0;0;3;9;2890;0;2005;47,7349;-122,238
20211;347500,0;5;3,0;2230;1,0;0;3;7;1330;900;2014;47,487;-122,32
20212;205000,0;4;2,5;1767;2,0;0;3;8;1767;0;2006;47,2607;-122,25
20213;380000,0;3;3,25;1450;2,0;0;3;8;1100;350;2009;47,5664;-122,37
20214;718000,0;5;2,75;2930;2,0;0;3;9;2930;0;2013;47,5308;-122,184
20215;515805,0;5;2,75;2710;2,0;0;3;8;2710;0;2014;47,4786;-122,123
20216;1029280,0;4;3,25;3600;2,0;0;3;10;3000;600;2013;47,5294;-122,154
20217;437718,0;3;2,5;1800;2,0;0;3;8;1800;0;2014;47,5338;-121,841
20218;450000,0;4;2,5;2290;2,0;0;3;8;2290;0;2006;47,5518;-122,357
20219;515000,0;3;2,5;1510;2,0;0;3;8;1060;450;2007;47,6181;-122,301
20220;204000,0;2;2,5;1090;2,0;0;3;7;1090;0;2007;47,4166;-122,319
20221;360000,0;3;2,0;1270;3,0;0;3;8;1270;0;2006;47,6934;-122,342
20222;550000,0;3;2,25;1540;3,0;0;3;8;1540;0;2008;47,6827;-122,346
20223;650880,0;3;2,5;2930;2,0;0;3;9;2930;0;2008;47,5151;-121,883
20224;1789950,0;5;3,75;4360;2,0;0;3;10;3530;830;2014;47,6936;-122,19
20225;895900,0;4;3,5;3640;2,0;0;3;9;2790;850;2014;47,5619;-122,027
20226;585000,0;4;2,5;2430;2,0;0;3;8;2430;0;2008;47,5285;-122,031
20227;380000,0;3;2,25;1520;2,0;0;3;8;1240;280;2010;47,543;-122,375
20228;565997,0;5;2,75;2730;2,0;0;3;8;2730;0;2014;47,4856;-122,154
20229;459000,0;3;3,0;2440;2,0;0;3;8;1930;510;2006;47,5476;-122,37
20230;550000,0;3;3,75;1580;2,0;0;3;8;1340;240;2010;47,5875;-122,315
20231;500000,0;3;2,25;1420;3,0;0;3;8;1420;0;2006;47,6533;-122,346
20232;461500,0;5;3,25;2820;2,0;0;3;8;2230;590;2006;47,5339;-122,284
20233;2150000,0;4;5,5;5060;2,0;0;3;11;5060;0;2008;47,6245;-122,21
20234;790000,0;4;2,5;2650;2,0;0;3;8;2650;0;2007;47,5605;-122,396
20235;735000,0;3;2,25;1490;2,0;0;3;9;1040;450;2011;47,6226;-122,313
20236;588000,0;4;2,5;3060;2,0;0;3;9;3060;0;2009;47,4828;-122,136
20237;724500,0;3;3,25;3240;2,0;0;3;8;2770;470;2011;47,5794;-122,03
20238;749000,0;3;2,75;2820;2,0;0;3;9;2820;0;2008;47,7073;-122,118
20239;720000,0;5;3,5;4140;2,0;0;3;8;4140;0;2003;47,591;-122,008
20240;250000,0;2;1,5;982;2,0;0;3;8;806;176;2006;47,7034;-122,345
20241;790000,0;3;2,75;2460;2,0;0;3;9;2460;0;2007;47,5409;-121,994
20242;392440,0;4;2,5;2547;2,0;0;3;9;2547;0;2014;47,2592;-122,194
20243;280000,0;4;2,25;1834;2,0;0;3;8;1834;0;2012;47,3568;-122,163
20244;1333000,0;4;4,5;3130;3,0;0;3;10;2450;680;2014;47,6239;-122,29
20245;649000,0;4;2,5;2730;2,0;0;3;9;2730;0;2008;47,549;-122,374
20246;457000,0;2;2,5;1380;2,0;0;3;8;1050;330;2008;47,6903;-122,37
20247;2225000,0;4;4,25;4700;2,0;0;3;11;3910;790;2002;47,6882;-122,214
20248;453000,0;3;3,0;2330;2,0;0;3;9;1920;410;2004;47,5547;-122,308
20249;329780,0;3;2,5;1730;2,0;0;3;8;1730;0;2014;47,5014;-122,34
20250;1050000,0;2;2,5;2350;3,0;0;3;10;2000;350;2007;47,5999;-122,286
20251;771005,0;5;4,5;4000;2,0;0;3;9;4000;0;2015;47,5254;-121,886
20252;1300000,0;3;2,5;3350;1,0;0;3;9;2180;1170;2009;47,6263;-122,099
20253;607500,0;3;3,25;1530;3,0;0;3;8;1530;0;2006;47,6706;-122,378
20254;278000,0;2;2,25;1610;2,0;0;4;7;1610;0;1979;47,5184;-122,196
20255;475000,0;4;2,75;2620;2,0;0;3;8;2620;0;2013;47,4823;-121,771
20256;270000,0;3;2,0;1300;2,0;0;3;8;850;450;2006;47,5183;-122,376
20257;1302000,0;4;3,5;3590;2,0;0;3;9;3140;450;2006;47,6763;-122,267
20258;778983,0;4;2,5;2490;2,0;0;3;8;2490;0;2014;47,7043;-122,114
20259;221000,0;3;2,5;1320;2,0;0;3;7;880;440;2005;47,528;-122,269
20260;338800,0;4;2,25;1800;2,0;0;3;8;1800;0;2014;47,5165;-122,346
20261;834995,0;5;1,5;3360;2,0;0;3;9;3360;0;2014;47,6072;-122,053
20262;550000,0;4;2,5;3220;2,0;0;3;8;3220;0;2006;47,7273;-121,958
20263;575000,0;3;3,5;2514;2,0;0;3;8;2024;490;2007;47,7044;-122,209
20264;649000,0;4;2,75;3130;2,0;0;3;9;3130;0;2014;47,4823;-122,124
20265;545000,0;4;2,5;2720;2,0;0;3;8;2720;0;2012;47,515;-121,869
20266;625000,0;2;2,25;1390;2,0;0;3;8;1165;225;2007;47,6168;-122,314
20267;1042000,0;4;4,5;4920;2,0;0;3;10;3820;1100;2006;47,4695;-121,775
20268;611000,0;3;2,5;2134;2,5;0;3;8;2134;0;2008;47,5402;-122,027
20269;300000,0;3;2,5;1741;2,0;0;3;8;1741;0;2012;47,379;-122,184
20270;577000,0;3;2,5;2560;2,0;0;3;8;2560;0;2001;47,6887;-122,04
20271;349990,0;4;2,5;2220;2,0;0;3;8;2220;0;2014;47,3561;-122,063
20272;650000,0;3;2,5;1910;2,0;0;3;9;1910;0;2006;47,5482;-121,996
20273;378000,0;2;1,5;980;2,0;0;3;7;820;160;2009;47,5925;-122,295
20274;313200,0;3;2,5;1950;2,0;0;3;7;1950;0;2013;47,3613;-122,081
20275;1206690,0;5;4,25;4150;2,0;0;3;10;4150;0;2014;47,5816;-122,021
20276;252500,0;2;1,5;1110;2,0;0;3;7;950;160;2009;47,5427;-122,272
20277;308000,0;3;2,5;1250;2,0;0;3;8;1080;170;2009;47,5582;-122,363
20278;803100,0;4;2,5;3310;2,0;0;3;9;3310;0;2004;47,6635;-122,083
20279;415000,0;4;2,5;2020;2,0;0;3;7;2020;0;2010;47,4937;-122,15
20280;785000,0;4;3,5;3310;2,0;0;3;9;3310;0;2010;47,6954;-122,022
20281;499950,0;4;2,5;2798;2,0;0;3;9;2798;0;2012;47,4295;-122,205
20282;216000,0;4;2,5;1847;2,0;0;3;7;1847;0;2008;47,2874;-122,257
20283;380000,0;4;2,5;2420;2,0;0;3;9;2420;0;2009;47,3785;-122,023
20284;345000,0;4;2,5;2020;2,0;0;3;7;2020;0;2012;47,3535;-122,017
20285;456500,0;4;2,5;2400;2,0;0;3;8;2400;0;2007;47,4959;-122,15
20286;382495,0;3;2,5;1760;1,0;0;3;8;1760;0;2014;47,3482;-122,042
20287;324950,0;4;2,5;2110;2,0;0;3;7;2110;0;2013;47,3612;-122,081
20288;436472,0;4;2,5;2692;2,0;0;3;9;2692;0;2014;47,3519;-122,197
20289;365250,0;3;2,25;1490;2,0;0;3;7;1490;0;2009;47,7611;-122,233
20290;919990,0;5;3,25;3960;2,0;0;3;10;3960;0;2014;47,5806;-122,055
20291;316475,0;4;2,5;1740;2,0;0;3;7;1740;0;2012;47,3686;-122,117
20292;425000,0;4;2,5;1940;1,0;0;3;8;1190;750;2010;47,776;-122,26
20293;302860,0;2;1,0;970;2,0;0;3;7;790;180;2007;47,5469;-122,383
20294;298000,0;3;2,5;1852;2,0;0;3;7;1852;0;2014;47,3455;-122,21
20295;3204000,0;4;4,0;4810;2,0;0;3;11;4810;0;2007;47,6364;-122,214
20296;950000,0;4;4,0;5635;2,0;0;3;10;4360;1275;2011;47,3389;-122,334
20297;333000,0;3;2,5;1520;2,0;0;3;7;1520;0;2009;47,4874;-122,152
20298;289950,0;3;2,5;2099;2,0;0;3;7;2099;0;2010;47,3521;-122,211
20299;419950,0;3;2,25;1250;3,0;0;3;8;1250;0;2014;47,5419;-122,388
20300;306000,0;2;1,5;1090;3,0;0;3;8;1090;0;2008;47,6974;-122,349
20301;498445,0;4;2,5;3216;2,0;0;3;9;3216;0;2014;47,3425;-122,179
20302;775950,0;4;2,5;2970;2,0;0;3;8;2970;0;2014;47,705;-122,114
20303;605000,0;3;2,5;2610;2,0;0;3;8;2610;0;2001;47,5373;-121,874
20304;520000,0;2;1,75;1340;2,0;0;3;7;1060;280;2006;47,618;-122,311
20305;849990,0;4;2,75;3300;2,0;0;3;9;3300;0;2014;47,6175;-122,056
20306;767450,0;3;2,0;1630;1,0;0;3;10;1630;0;2006;47,6981;-122,376
20307;665000,0;3;2,25;1590;2,0;0;3;9;1060;530;2014;47,6172;-122,31
20308;525000,0;2;2,75;1310;3,5;0;3;8;1310;0;2007;47,6534;-122,355
20309;870515,0;4;3,5;3600;2,0;0;3;9;2940;660;2014;47,5755;-122,071
20310;390000,0;4;2,5;2154;2,0;0;3;9;2154;0;2012;47,4557;-122,13
20311;500000,0;3;1,75;1530;3,0;0;3;8;1530;0;2015;47,5929;-122,308
20312;399950,0;3;2,25;1360;2,0;0;3;8;1094;266;2006;47,6925;-122,375
20313;305000,0;3;2,5;1320;2,0;0;3;7;1320;0;2005;47,536;-122,284
20314;255000,0;4;2,5;1660;2,0;0;3;7;1660;0;2009;47,259;-122,256
20315;415000,0;4;2,5;2891;2,0;0;3;9;2891;0;2014;47,3359;-122,257
20316;716500,0;3;2,5;2340;2,0;0;3;10;2120;220;2012;47,53;-122,073
20317;425000,0;3;2,5;2320;3,0;0;3;8;2320;0;2009;47,7027;-122,359
20318;540000,0;4;2,5;2190;2,0;0;3;8;2190;0;2010;47,7705;-122,169
20319;324747,0;3;2,5;2060;2,0;0;3;8;2060;0;2014;47,3706;-122,017
20320;385000,0;3;2,5;1740;2,0;0;3;7;1740;0;2010;47,6875;-122,015
20321;270000,0;3;2,25;1400;2,0;0;3;7;1400;0;2012;47,3596;-122,082
20322;1240000,0;5;4,0;4410;2,0;0;3;11;4410;0;2006;47,6463;-122,121
20323;672000,0;3;2,5;1780;2,0;0;3;8;1080;700;2008;47,6597;-122,355
20324;310000,0;3;2,5;1760;2,0;0;3;8;1760;0;2010;47,355;-122,059
20325;3000000,0;3;3,5;4410;2,0;1;3;11;3430;980;2014;47,5283;-122,205
20326;2350000,0;6;4,25;5550;2,0;0;3;11;4270;1280;2014;47,6547;-122,202
20327;427000,0;3;2,5;2432;2,0;0;3;9;2432;0;2005;47,3453;-122,267
20328;389950,0;3;2,5;2283;2,0;0;3;8;2283;0;2008;47,4221;-122,192
20329;309620,0;3;2,5;1860;2,0;0;3;8;1860;0;2012;47,7442;-121,984
20330;399895,0;4;2,5;2701;2,0;0;3;9;2701;0;2014;47,2586;-122,194
20331;442515,0;4;2,5;2930;2,0;0;3;9;2930;0;2014;47,3421;-122,179
20332;375000,0;3;2,25;1540;3,0;0;3;8;1540;0;2010;47,6991;-122,346
20333;309780,0;3;2,5;2242;2,0;0;3;8;2242;0;2014;47,2583;-122,198
20334;425000,0;3;2,5;1950;2,0;0;3;7;1950;0;2007;47,5202;-121,873
20335;405000,0;2;3,0;1160;2,0;0;3;7;880;280;2007;47,5788;-122,315
20336;356250,0;3;2,5;2060;2,0;0;3;9;2060;0;2014;47,3261;-122,163
20337;550000,0;3;2,25;1230;3,0;0;3;8;1230;0;2013;47,6521;-122,4
20338;340000,0;2;1,5;1160;2,0;0;3;7;1160;0;2001;47,5917;-122,295
20339;362865,0;4;2,5;2245;2,0;0;3;8;2245;0;2014;47,3555;-122,063
20340;1360000,0;4;3,5;4120;2,0;0;3;11;3970;150;2014;47,7089;-122,245
20341;830000,0;4;2,5;3400;2,0;0;3;9;3400;0;2007;47,708;-122,109
20342;1598000,0;5;3,75;4270;2,0;0;3;10;3210;1060;2014;47,6845;-122,207
20343;855000,0;4;3,5;2890;2,0;0;3;9;2370;520;2014;47,5754;-122,071
20344;1205000,0;5;3,5;3220;2,0;0;3;9;2900;320;2008;47,6834;-122,2
20345;1385000,0;4;3,5;4010;2,0;0;3;11;4010;0;2006;47,5528;-122,093
20346;400200,0;4;3,5;2260;2,0;0;3;7;2260;0;2013;47,4493;-122,281
20347;235000,0;2;1,0;1140;1,5;0;3;8;1010;130;2007;47,5494;-122,372
20348;349950,0;3;2,0;1640;1,0;0;3;8;1640;0;2009;47,3539;-122,021
20349;659950,0;4;2,75;3510;2,0;0;3;9;3510;0;2014;47,4827;-122,131
20350;785000,0;3;2,75;3010;2,0;0;3;9;3010;0;2011;47,5836;-121,994
20351;475000,0;2;2,25;1060;2,0;0;3;8;980;80;2006;47,6386;-122,388
20352;263900,0;3;2,5;1658;2,0;0;3;8;1658;0;2014;47,3667;-122,307
20353;342000,0;3;2,5;1960;2,0;0;3;8;1960;0;2012;47,3568;-122,055
20354;367899,0;3;2,5;2420;2,0;0;3;8;2420;0;2014;47,371;-122,018
20355;657044,0;3;3,5;3420;1,5;0;3;9;3420;0;2014;47,4739;-122,11
20356;359950,0;2;1,5;893;2,0;0;3;8;893;0;2007;47,6187;-122,301
20357;879950,0;4;2,75;3020;2,0;0;3;9;3020;0;2014;47,6948;-122,178
20358;550000,0;4;2,5;2470;2,0;0;3;8;2470;0;2013;47,7685;-122,236
20359;279000,0;4;2,5;2009;2,0;0;3;8;2009;0;2012;47,2586;-122,2
20360;255000,0;3;2,5;1530;2,5;0;3;7;1530;0;2005;47,7385;-122,25
20361;609500,0;3;1,75;1590;3,0;0;3;8;1590;0;2014;47,6691;-122,402
20362;420000,0;5;3,0;2630;2,0;0;3;8;1670;960;2013;47,5065;-122,171
20363;570000,0;4;2,5;3230;2,0;0;3;9;3230;0;2008;47,4995;-122,15
20364;439000,0;3;2,25;1430;2,0;0;3;8;1430;0;2012;47,5648;-122,294
20365;310000,0;3;2,5;2242;2,0;0;3;8;2242;0;2012;47,2597;-122,199
20366;635000,0;4;2,5;2500;2,0;0;3;8;2500;0;2014;47,5902;-122,311
20367;399950,0;3;2,5;1230;2,0;0;3;8;1080;150;2009;47,6518;-122,384
20368;805000,0;4;2,5;3020;2,5;0;3;9;3020;0;2009;47,5407;-121,993
20369;1800000,0;4;3,5;3480;2,0;0;3;9;2460;1020;2015;47,6356;-122,281
20370;1205000,0;4;3,0;3330;1,0;0;3;9;1830;1500;2008;47,6889;-122,352
20371;745000,0;4;2,5;3400;2,0;0;3;10;3190;210;2006;47,5066;-122,146
20372;329445,0;2;1,5;830;2,0;0;3;7;830;0;2005;47,5828;-122,314
20373;588000,0;5;3,0;3110;2,0;0;3;8;3110;0;2007;47,7719;-122,168
20374;494815,0;3;2,5;1910;2,0;0;3;8;1910;0;2014;47,5445;-122,013
20375;591975,0;3;2,75;3230;2,0;0;3;9;2680;550;2014;47,5196;-121,878
20376;600000,0;5;2,75;3380;2,0;0;3;9;3380;0;2011;47,4827;-122,135
20377;673000,0;3;2,75;2830;2,0;0;3;8;2830;0;2012;47,5606;-122,011
20378;889950,0;5;3,5;3700;2,0;0;3;9;3700;0;2014;47,5929;-122,057
20379;500000,0;4;3,0;2520;2,0;0;3;7;2520;0;2002;47,5352;-121,88
20380;500000,0;3;2,25;1530;2,0;0;3;8;1240;290;2007;47,666;-122,367
20381;890000,0;4;4,25;4420;2,0;0;3;10;3410;1010;2006;47,5404;-122,073
20382;437000,0;3;3,0;1460;3,0;0;3;8;1460;0;2006;47,6998;-122,367
20383;419700,0;3;2,25;1450;2,0;0;3;8;1160;290;2006;47,5694;-122,387
20384;394000,0;3;2,0;1160;1,0;0;4;6;580;580;1930;47,5314;-122,392
20385;342000,0;3;2,0;1640;1,0;0;3;8;1640;0;2010;47,3538;-122,021
20386;420000,0;3;1,75;1444;1,5;0;3;7;1444;0;2008;47,4104;-122,486
20387;580000,0;3;2,5;1620;3,0;0;3;8;1470;150;2008;47,6681;-122,355
20388;343000,0;2;1,5;1100;2,0;0;3;7;900;200;2007;47,5538;-122,282
20389;390000,0;2;1,5;1340;2,0;0;3;8;1120;220;2008;47,588;-122,304
20390;274000,0;3;1,5;1450;2,0;0;3;7;1450;0;2011;47,3654;-122,021
20391;700000,0;4;2,5;3040;2,0;0;3;9;3040;0;2008;47,7747;-122,366
20392;838000,0;4;2,5;2560;2,0;0;3;9;2560;0;2006;47,5535;-122,395
20393;300000,0;6;3,0;2744;2,0;0;3;7;2744;0;2006;47,2773;-122,216
20394;467000,0;3;2,25;1420;3,0;0;3;8;1420;0;2008;47,6801;-122,348
20395;395000,0;2;1,0;700;1,0;0;3;6;700;0;1943;47,5348;-122,295
20396;734000,0;5;4,25;4110;2,0;0;3;10;2970;1140;2000;47,3375;-122,337
20397;480000,0;5;2,75;2670;2,0;0;3;8;2670;0;2013;47,4866;-122,155
20398;539000,0;3;2,75;2130;2,0;0;3;9;1080;1050;2010;47,5661;-122,29
20399;459950,0;5;2,75;3078;2,0;0;3;9;3078;0;2014;47,3587;-122,163
20400;306500,0;2;1,0;840;2,0;0;3;7;840;0;2006;47,5396;-122,387
20401;408474,0;3;2,5;1800;2,0;0;3;8;1800;0;2014;47,5342;-121,841
20402;437000,0;3;2,75;2580;2,0;0;3;8;2580;0;2008;47,496;-122,151
20403;160797,0;3;1,5;1270;2,0;0;3;7;1270;0;2012;47,5671;-122,298
20404;729000,0;4;3,5;3065;3,0;0;3;9;3065;0;2014;47,524;-122,2
20405;499000,0;3;2,5;1861;2,0;0;3;8;1578;283;2007;47,7043;-122,209
20406;359950,0;4;2,75;2260;2,0;0;3;8;2260;0;2014;47,3726;-122,159
20407;929000,0;5;3,25;4150;2,0;0;3;10;4150;0;2013;47,6026;-122,06
20408;529950,0;2;2,5;1500;2,0;0;3;8;1140;360;2014;47,6689;-122,363
20409;461000,0;3;2,25;1620;2,5;0;3;8;1540;80;2012;47,5394;-122,027
20410;271115,0;2;1,5;830;2,0;0;3;7;830;0;2005;47,5472;-122,384
20411;653000,0;4;2,5;3120;2,0;0;3;7;3120;0;2003;47,6842;-122,04
20412;565000,0;3;2,5;1870;3,0;0;3;8;1380;490;2007;47,6512;-122,345
20413;529950,0;3;2,25;1240;3,0;0;3;8;1240;0;2014;47,6748;-122,377
20414;585000,0;4;2,5;2820;2,0;0;3;9;2820;0;2007;47,7477;-122,236
20415;609000,0;3;1,75;1630;3,0;0;3;8;1630;0;2014;47,6536;-122,354
20416;267000,0;3;2,25;1584;2,0;0;3;7;1584;0;2012;47,3454;-122,214
20417;557000,0;4;2,5;2840;2,0;0;3;8;2840;0;2012;47,7678;-122,237
20418;709950,0;4;3,25;3910;2,0;0;3;9;3130;780;2006;47,5389;-121,86
20419;625000,0;3;2,5;1730;3,0;0;3;9;1730;0;2011;47,653;-122,352
20420;599000,0;3;2,75;1840;2,0;0;3;10;1700;140;2013;47,53;-122,073
20421;920000,0;4;3,75;4030;2,0;0;3;10;4030;0;2008;47,4807;-121,795
20422;1285000,0;4;3,5;3440;3,0;0;3;9;3440;0;2014;47,6408;-122,307
20423;324500,0;4;2,5;2110;2,0;0;3;7;2110;0;2012;47,3602;-122,082
20424;471500,0;3;2,5;2430;2,0;0;3;7;2430;0;2009;47,5158;-121,871
20425;1015000,0;4;3,75;4690;2,0;0;3;10;4030;660;2007;47,7072;-121,983
20426;998000,0;4;3,5;3500;2,0;0;3;9;2850;650;2014;47,5481;-122,103
20427;262000,0;4;2,5;2070;2,0;0;3;7;2070;0;2006;47,4697;-122,267
20428;844000,0;4;3,5;3350;2,0;0;3;8;2610;740;2009;47,5602;-122,39
20429;745641,0;4;2,5;2440;2,0;0;3;8;2440;0;2013;47,7043;-122,114
20430;659950,0;5;3,0;3010;2,0;0;3;9;3010;0;2008;47,7226;-122,33
20431;339989,0;3;2,5;2060;2,0;0;3;8;2060;0;2014;47,3706;-122,018
20432;352500,0;2;2,5;1570;2,0;0;3;7;1180;390;2009;47,5488;-122,364
20433;525000,0;3;2,5;1580;2,0;0;3;8;1010;570;2008;47,6206;-122,299
20434;1138990,0;5;3,5;4280;2,0;0;3;10;4280;0;2014;47,5941;-121,973
20435;491000,0;5;3,5;2815;2,0;0;3;9;2815;0;2011;47,3424;-122,179
20436;675000,0;4;2,5;2620;2,0;0;3;9;2620;0;2011;47,5603;-122,013
20437;344000,0;3;2,25;1250;3,0;0;3;8;1250;0;2007;47,6907;-122,343
20438;530000,0;4;2,5;3250;2,0;0;3;8;3250;0;2008;47,4944;-122,15
20439;290500,0;4;3,25;2510;2,0;0;3;9;2510;0;2003;47,4785;-122,228
20440;335000,0;2;1,75;1270;2,0;0;3;8;1270;0;2012;47,5646;-122,295
20441;2998000,0;5;4,0;6670;2,0;0;3;12;4960;1710;2007;47,6409;-122,221
20442;379000,0;3;2,5;1580;2,0;0;3;8;1580;0;2013;47,545;-122,368
20443;385000,0;3;1,5;1360;3,0;0;3;8;1360;0;2008;47,6961;-122,349
20444;500012,0;4;2,5;2400;1,0;0;3;8;1230;1170;1962;47,4799;-122,127
20445;366750,0;3;3,0;1571;3,0;0;3;8;1571;0;2008;47,7338;-122,309
20446;405000,0;2;2,0;1405;2,0;0;3;8;1140;265;2007;47,612;-122,295
20447;356999,0;3;1,5;1010;2,0;0;3;8;1010;0;1971;47,5998;-122,311
20448;590000,0;2;2,5;1450;2,0;0;3;8;1220;230;2006;47,665;-122,285
20449;294000,0;3;1,75;1420;2,0;0;3;7;960;460;2014;47,5684;-122,314
20450;731500,0;4;2,5;2650;2,0;0;3;8;2650;0;2013;47,6945;-122,018
20451;837219,0;5;2,75;3030;2,0;0;3;9;3030;0;2014;47,593;-122,057
20452;1600000,0;4;5,5;6530;2,0;0;3;11;6530;0;2008;47,664;-121,878
20453;798800,0;3;2,75;2670;1,0;0;3;10;1720;950;2013;47,5299;-122,203
20454;482500,0;2;2,5;1170;2,0;0;3;9;1170;0;2007;47,6875;-122,339
20455;820000,0;4;2,5;3260;2,0;0;3;9;3260;0;2007;47,5115;-122,031
20456;319000,0;3;1,5;1480;3,0;0;3;7;1480;0;2007;47,728;-122,292
20457;950000,0;3;2,5;2700;2,0;0;3;9;2700;0;2013;47,5172;-122,208
20458;1267500,0;4;3,5;4640;2,0;0;3;10;4640;0;2007;47,531;-122,134
20459;378000,0;3;2,5;1601;3,0;0;3;7;1536;65;2007;47,719;-122,317
20460;3345000,0;5;3,75;5350;1,0;0;3;11;3040;2310;2008;47,648;-122,218
20461;489950,0;3;2,5;2540;2,0;0;3;8;2540;0;2011;47,5492;-122,276
20462;345000,0;2;1,75;1030;2,0;0;3;7;765;265;2006;47,5397;-122,387
20463;510000,0;3;2,5;2730;2,0;0;3;8;2730;0;2012;47,3938;-122,321
20464;432500,0;4;2,5;3172;2,0;0;3;8;3172;0;2014;47,2961;-122,348
20465;650000,0;4;2,5;3160;2,0;0;3;9;3160;0;2006;47,5075;-122,148
20466;750000,0;4;2,5;2850;2,0;0;3;9;2850;0;2008;47,6915;-122,177
20467;870000,0;4;3,5;2780;2,0;0;3;8;2120;660;2014;47,6886;-122,364
20468;900000,0;4;3,5;3860;2,0;0;3;10;3860;0;2014;47,5934;-121,974
20469;664950,0;2;1,75;1180;2,0;0;3;10;780;400;2014;47,6395;-122,329
20470;391000,0;3;2,25;1410;2,0;0;3;7;1290;120;2004;47,5345;-122,069
20471;1800000,0;4;3,5;6370;2,0;0;3;12;6370;0;2008;47,5016;-121,905
20472;479349,0;5;3,0;3223;2,0;0;3;9;3223;0;2014;47,3584;-122,163
20473;661000,0;4;3,25;2600;2,0;0;3;8;2150;450;2011;47,5402;-122,028
20474;379000,0;3;3,25;1380;3,0;0;3;8;1380;0;2006;47,6935;-122,342
20475;415000,0;3;2,25;1620;2,5;0;3;8;1540;80;2010;47,5401;-122,027
20476;375000,0;3;3,25;1370;3,0;0;3;8;1370;0;2007;47,6964;-122,341
20477;355000,0;3;2,0;1220;3,0;0;3;8;1220;0;2007;47,6972;-122,341
20478;540000,0;3;2,5;1280;3,0;0;3;8;1280;0;2009;47,6619;-122,324
20479;290000,0;2;1,5;770;2,0;0;3;7;770;0;2006;47,5644;-122,388
20480;500000,0;3;2,5;1210;3,0;0;3;8;1210;0;2008;47,6543;-122,345
20481;416000,0;4;2,5;2890;2,0;0;3;8;2890;0;2011;47,3494;-122,044
20482;349900,0;3;2,5;1580;2,0;0;3;8;1580;0;2011;47,5444;-122,369
20483;465000,0;3;2,25;1530;2,0;0;3;9;1050;480;2014;47,6018;-122,297
20484;950000,0;4;2,5;3670;2,5;0;3;10;3670;0;2007;47,5401;-121,993
20485;496800,0;4;2,25;1850;2,5;0;3;8;1850;0;2014;47,543;-122,372
20486;680000,0;4;2,5;2440;2,0;0;3;8;2440;0;2014;47,7321;-122,334
20487;920000,0;4;3,25;2190;2,0;0;3;9;1540;650;2015;47,6178;-122,29
20488;1289990,0;5;4,0;4360;2,0;0;3;10;4360;0;2015;47,5923;-121,973
20489;825000,0;4;2,75;3990;2,0;0;3;9;3990;0;2003;47,6835;-122,045
