,price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built
4381,1,3,3.5,2840,3.0,0,3,10,2840,0,2006
4382,1,3,2.25,1960,2.0,0,4,8,1960,0,1977
4383,0,3,1.0,760,1.0,0,2,5,760,0,1903
4384,1,3,1.75,2240,2.0,0,5,8,2240,0,1976
4385,1,4,2.25,2240,2.0,0,4,9,2240,0,1970
4386,1,3,1.75,1820,1.0,0,3,8,1820,0,1948
4387,1,4,3.5,3370,2.0,0,3,9,3370,0,2005
4388,1,3,1.0,1160,1.0,0,4,8,1160,0,1929
4389,1,3,2.25,1640,1.0,0,3,8,1320,320,1987
4390,1,1,0.75,820,1.0,0,3,5,820,0,1999
4391,0,4,2.5,2800,2.0,0,3,9,2800,0,2005
4392,0,3,1.75,1780,1.5,0,3,6,1080,700,1957
4393,0,4,2.75,2200,1.0,0,3,7,1410,790,1989
4394,0,4,2.0,1480,1.0,0,5,6,740,740,1910
4395,1,3,3.0,2010,2.0,0,3,7,1860,150,2001
4396,1,3,2.0,2880,1.5,0,4,7,2080,800,1926
4397,1,3,1.0,940,1.0,0,5,6,940,0,1900
4398,0,4,1.75,1620,1.0,0,3,7,1620,0,1968
4399,1,4,3.25,4400,2.0,0,3,11,4400,0,1988
4400,1,3,1.75,1530,1.0,0,3,7,1410,120,1955
4401,1,4,2.75,3460,1.0,0,4,9,1780,1680,1974
4402,1,4,2.5,2890,2.0,0,3,7,2890,0,2006
4403,0,3,1.5,1980,1.0,0,3,7,1980,0,1959
4404,1,3,1.0,1980,1.5,0,3,8,1980,0,1912
4405,1,2,1.5,1450,1.0,0,3,7,820,630,1984
4406,1,4,3.0,4280,1.0,0,5,11,2180,2100,1971
4407,0,4,2.5,1810,2.0,0,3,7,1810,0,1994
4408,1,3,3.0,2490,2.0,1,3,10,2490,0,2000
4409,1,3,1.0,1610,1.5,0,5,7,1610,0,1928
4410,1,1,2.5,1820,2.0,0,3,7,1090,730,1910
4411,1,5,5.75,9200,2.0,0,3,13,6200,3000,2001
4412,1,4,2.5,3520,2.0,0,4,10,3520,0,1992
4413,1,4,2.25,3740,1.0,0,4,9,1870,1870,1951
4414,0,3,2.25,2150,2.0,0,3,7,2150,0,1991
4415,1,4,3.25,3526,2.0,0,3,10,3526,0,1997
4416,0,2,1.0,1070,1.0,0,3,7,830,240,1950
4417,0,3,1.0,1410,1.0,0,3,7,1410,0,1949
4418,1,4,2.5,3190,2.0,0,3,10,3190,0,1999
4419,0,2,1.0,1270,1.0,0,3,7,1270,0,1939
4420,0,4,1.5,1970,1.5,0,4,7,1970,0,1963
4421,0,3,2.25,1640,1.0,0,4,8,1180,460,1968
4422,1,3,1.0,1600,1.0,0,3,8,1600,0,1953
4423,0,3,2.5,3020,2.0,0,3,7,3020,0,2003
4424,0,2,1.0,1350,1.0,0,3,6,1350,0,1947
4425,0,4,1.75,1870,1.0,0,3,7,1070,800,1959
4426,1,3,2.75,2730,1.5,1,3,9,1940,790,1963
4427,0,2,1.0,1100,1.0,0,3,7,620,480,1980
4428,1,5,3.5,4320,2.0,0,4,11,4320,0,1997
4429,0,3,2.5,2700,1.0,0,4,7,1350,1350,1959
4430,1,3,3.0,3700,1.0,0,3,10,2170,1530,2000
4431,0,4,1.75,2190,1.0,0,4,7,1250,940,1959
4432,0,5,2.75,2840,1.0,0,3,7,1420,1420,1960
4433,0,4,2.75,2610,1.0,0,4,8,1310,1300,1987
4434,1,3,2.5,2630,2.0,0,3,8,2630,0,2001
4435,0,3,1.5,1090,1.0,0,5,7,1090,0,1966
4436,1,4,3.5,3090,2.0,0,3,9,3090,0,1999
4437,0,2,2.0,1670,1.0,0,4,6,860,810,1919
4438,1,3,1.0,1300,2.0,0,3,7,1300,0,1900
4439,1,3,2.5,3670,1.0,0,3,10,2530,1140,1983
4440,0,4,2.5,1700,2.0,0,3,8,1700,0,1994
4441,1,2,3.0,2560,1.0,0,3,8,2560,0,2004
4442,1,4,2.5,2770,2.0,0,3,8,2400,370,1993
4443,1,3,3.25,3240,2.0,0,3,9,3240,0,2001
4444,1,2,2.5,2300,1.0,0,3,8,2300,0,2007
4445,0,4,3.0,2483,2.0,0,3,8,2483,0,2005
4446,0,1,1.5,760,3.0,0,3,8,760,0,2006
4447,1,4,1.5,2040,2.0,0,3,9,2040,0,1903
4448,1,3,1.0,1200,1.0,0,4,7,950,250,1945
4449,0,2,1.0,960,1.0,0,5,7,960,0,1949
4450,1,3,1.75,2410,1.0,0,3,8,2410,0,1980
4451,1,3,3.25,2260,2.0,0,3,8,1760,500,2000
4452,1,3,1.0,1910,1.0,0,4,7,1010,900,1946
4453,1,3,1.5,1500,1.5,0,4,7,1140,360,1927
4454,1,3,2.25,1360,2.0,0,3,8,1140,220,2006
4455,0,3,1.0,1320,1.0,0,3,7,1320,0,1982
4456,1,2,1.5,1940,1.0,0,3,7,970,970,1923
4457,1,4,2.5,2650,2.0,0,3,8,2650,0,1986
4458,1,4,2.75,3040,2.0,0,3,9,2100,940,1906
4459,0,3,1.0,1240,1.0,0,4,7,1240,0,1952
4460,1,3,2.25,2210,1.0,0,4,7,1510,700,1958
4461,0,3,1.75,1540,1.0,0,4,6,770,770,1951
4462,0,3,2.5,1320,2.0,0,3,8,1270,50,2004
4463,1,3,2.5,3040,2.0,0,3,9,3040,0,2008
4464,1,2,1.0,910,1.0,0,4,7,910,0,1923
4465,0,4,3.0,2040,1.0,0,3,8,1490,550,1994
4466,0,2,1.0,980,1.0,0,3,7,980,0,1947
4467,0,3,1.0,980,1.5,0,3,6,980,0,1903
4468,1,4,3.75,4420,2.0,0,3,9,3420,1000,1962
4469,1,3,2.0,1570,1.0,0,3,7,820,750,1953
4470,0,3,1.0,1600,1.5,0,5,6,1080,520,1930
4471,1,4,1.75,1830,1.0,0,4,7,930,900,1939
4472,1,3,2.5,2820,2.0,0,3,11,2820,0,1991
4473,0,3,1.75,1800,1.0,0,5,6,900,900,1950
4474,1,3,4.0,4380,2.0,0,5,11,4380,0,1983
4475,1,3,3.0,2980,2.0,0,3,9,2980,0,2005
4476,0,3,1.0,1690,1.0,0,3,7,1690,0,1942
4477,1,4,3.5,4040,2.0,0,3,11,4040,0,1987
4478,0,3,1.0,1250,1.0,0,3,6,1250,0,1931
4479,0,3,1.75,1500,1.0,0,2,7,1500,0,1968
4480,0,3,2.0,1630,1.0,0,5,7,1630,0,1959
4481,1,3,2.0,1410,2.0,0,4,7,1410,0,1902
4482,1,3,1.0,1140,1.0,0,4,6,770,370,1944
4483,1,4,2.5,3280,2.0,0,3,7,3280,0,2004
4484,1,4,3.5,3490,2.0,0,3,9,3490,0,2001
4485,0,4,2.5,2020,2.0,0,3,8,2020,0,1993
4486,1,5,4.0,4580,3.0,1,3,10,4580,0,2004
4487,0,3,2.5,2270,2.0,0,3,8,2270,0,1986
4488,0,2,1.75,1310,1.0,0,4,6,1310,0,1947
4489,1,3,2.0,1420,1.5,0,4,7,1420,0,1904
4490,1,4,3.0,2980,2.0,0,2,10,2640,340,1981
4491,1,5,3.0,4180,2.0,0,3,7,4180,0,2003
4492,1,4,2.25,1950,1.0,0,3,7,1350,600,1961
4493,0,4,1.75,1790,1.0,0,4,8,1790,0,1974
4494,0,5,1.75,1400,1.0,0,3,5,1400,0,1916
4495,0,3,1.0,1320,1.0,0,3,7,1320,0,1979
4496,0,4,2.25,1620,1.0,0,3,8,1200,420,1980
4497,0,4,2.5,3120,2.0,0,3,9,3120,0,1998
4498,0,4,2.5,2100,2.0,0,3,8,2100,0,1998
4499,1,3,3.25,1370,3.0,0,3,8,1370,0,2004
4500,1,3,1.75,1520,1.0,0,5,8,1520,0,1969
4501,0,3,2.5,2410,1.0,0,3,7,1630,780,1978
4502,1,4,1.0,1260,1.0,0,4,7,1260,0,1911
4503,0,4,2.5,2830,1.0,0,3,8,1690,1140,1982
4504,1,3,2.0,2064,2.0,0,5,7,2064,0,1903
4505,1,4,2.25,2640,1.0,0,3,8,1770,870,1977
4506,0,2,1.0,1020,1.0,0,3,7,1020,0,1978
4507,0,4,2.5,2200,2.0,0,3,7,2200,0,1998
4508,0,3,1.5,1420,1.0,0,4,7,1420,0,1956
4509,0,3,1.0,1350,1.5,0,5,6,1350,0,1914
4510,1,3,1.0,1290,1.0,0,4,7,1290,0,1941
4511,1,4,2.0,1680,1.0,0,5,7,840,840,1915
4512,0,3,2.5,2280,2.0,0,3,8,2280,0,2008
4513,1,3,2.25,1840,1.5,0,5,8,1540,300,1910
4514,1,4,2.0,2040,1.0,0,3,7,1020,1020,1959
4515,0,3,1.5,1490,1.0,0,3,7,1010,480,1957
4516,0,4,2.5,2440,2.0,0,3,7,2440,0,2007
4517,0,3,2.0,1930,1.0,0,3,8,1260,670,1958
4518,0,3,1.0,1200,1.0,0,4,7,1200,0,1954
4519,0,3,2.0,1550,1.0,0,3,7,1150,400,1959
4520,0,4,2.5,2180,1.0,0,4,8,1620,560,1978
4521,0,3,2.25,1430,3.0,0,3,8,1430,0,2005
4522,1,2,1.75,1230,1.0,0,3,8,990,240,1949
4523,1,3,1.5,1670,2.0,0,4,8,1670,0,1928
4524,1,2,2.5,2720,1.0,0,4,8,1700,1020,1936
4525,0,4,1.5,2220,1.0,0,4,7,1270,950,1961
4526,1,3,1.5,1520,1.0,0,4,7,1520,0,1954
4527,0,3,1.75,1590,1.0,0,4,7,1090,500,1984
4528,0,4,1.75,1480,1.0,0,3,7,1120,360,1959
4529,1,4,1.5,1860,1.0,0,3,7,1080,780,1953
4530,0,4,2.0,1360,1.0,0,3,6,960,400,1960
4531,0,3,1.0,1360,1.0,0,3,6,1360,0,1954
4532,0,4,3.0,2360,1.0,0,3,7,1460,900,1960
4533,0,3,2.0,2360,2.0,0,3,8,2360,0,2003
4534,0,3,2.0,1860,1.0,0,3,7,930,930,1909
4535,1,3,2.25,2630,2.5,0,4,8,2630,0,1987
4536,0,2,1.75,1280,1.0,0,4,7,1280,0,1996
4537,1,4,2.25,2330,2.0,0,3,8,1600,730,1988
4538,0,2,1.0,720,1.0,0,3,6,720,0,1950
4539,1,3,3.5,3380,2.0,0,3,9,2700,680,1999
4540,1,3,2.0,3650,2.0,0,4,7,3650,0,1991
4541,1,3,1.75,1640,1.5,0,5,7,1640,0,1951
4542,0,4,1.0,1730,1.5,0,3,5,1730,0,1948
4543,0,2,1.0,1030,1.5,0,5,6,1030,0,1952
4544,1,3,1.0,1790,1.0,0,3,7,1400,390,1943
4545,1,2,1.0,840,1.0,0,4,7,840,0,1924
4546,0,3,1.75,1300,1.0,0,3,7,1300,0,1969
4547,0,3,1.0,1240,1.5,0,4,6,1240,0,1904
4548,1,4,2.25,2170,1.0,0,3,7,1220,950,1976
4549,0,3,1.0,1330,2.0,0,5,7,1330,0,1905
4550,0,3,3.0,1390,2.0,0,3,7,1140,250,2006
4551,0,2,1.5,1240,1.0,0,4,6,860,380,1909
4552,1,2,1.0,880,1.0,0,4,7,880,0,1950
4553,1,4,2.25,2540,1.0,0,3,8,1450,1090,1990
4554,0,5,1.5,2520,1.5,0,4,7,1510,1010,1928
4555,1,5,2.25,2510,1.0,0,3,9,2510,0,1967
4556,0,5,1.75,2020,1.0,0,3,7,1220,800,1962
4557,0,3,1.75,2060,1.0,0,3,7,1350,710,1987
4558,0,2,1.0,930,1.0,0,3,6,930,0,1933
4559,1,2,1.5,2700,1.5,0,3,8,1660,1040,1910
4560,0,2,1.0,1060,1.0,0,3,7,940,120,1939
4561,0,2,1.0,670,1.0,0,4,5,670,0,1947
4562,1,3,2.0,1750,1.0,0,3,7,950,800,1916
4563,0,2,1.0,930,1.0,0,2,6,930,0,1942
4564,0,4,2.5,2420,1.0,0,3,8,1370,1050,1985
4565,1,4,2.25,2410,1.0,0,4,7,1950,460,1965
4566,0,3,1.0,1150,1.0,0,4,6,1150,0,1953
4567,1,4,2.5,2480,2.0,0,3,7,2480,0,2004
4568,0,4,1.0,1310,1.5,0,3,7,1310,0,1940
4569,0,3,1.0,1240,1.0,0,4,6,1040,200,1954
4570,1,3,1.0,1150,2.0,0,3,8,1150,0,1911
4571,1,3,1.75,1460,1.0,0,4,7,730,730,1929
4572,1,5,2.75,3060,1.0,0,5,8,1600,1460,1979
4573,1,4,2.5,3520,2.0,0,3,9,3520,0,2006
4574,0,2,1.0,960,1.0,0,4,7,960,0,1951
4575,0,3,2.5,2430,2.0,0,3,8,2430,0,1997
4576,0,3,2.5,1930,1.0,0,4,7,1440,490,1973
4577,1,3,1.0,1090,1.5,0,4,7,1090,0,1945
4578,1,3,2.5,2790,1.0,0,5,8,1650,1140,1953
4579,0,4,1.75,1650,1.0,0,3,7,910,740,1978
4580,1,3,3.0,3740,2.0,0,3,10,3740,0,1991
4581,1,6,4.0,5310,2.0,0,3,10,3600,1710,1967
4582,0,3,2.5,1690,2.0,0,3,7,1690,0,2008
4583,0,4,1.75,1400,1.0,0,3,7,1400,0,1963
4584,1,3,1.5,1440,1.0,0,4,7,1440,0,1975
4585,0,3,2.5,1360,2.0,0,3,7,1360,0,1987
4586,0,3,1.75,1726,2.0,0,4,7,1726,0,1982
4587,1,3,1.75,2220,1.0,0,3,8,2220,0,1989
4588,0,3,2.5,1850,2.0,0,3,7,1850,0,1986
4589,1,5,2.5,2860,2.0,0,4,8,2160,700,1910
4590,0,3,1.0,1120,1.0,0,3,6,920,200,1905
4591,1,4,2.5,2340,2.0,0,3,9,2340,0,1993
4592,1,5,3.25,3760,2.0,0,3,9,2550,1210,1984
4593,1,3,2.5,1920,2.0,0,3,10,1780,140,1997
4594,1,3,2.5,3230,2.0,0,5,8,2430,800,1945
4595,0,3,1.75,1260,1.0,0,4,7,1260,0,1966
4596,0,3,1.75,1540,1.0,0,4,7,920,620,1955
4597,1,3,2.5,1700,2.0,0,3,8,1700,0,2005
4598,1,6,5.25,3600,2.0,0,3,7,2400,1200,1971
4599,1,3,2.75,3150,1.5,0,4,8,2130,1020,1925
4600,1,2,1.75,1280,1.0,0,4,7,730,550,1929
4601,1,2,1.0,980,1.0,0,3,7,830,150,1950
4602,0,4,2.5,2190,2.0,0,3,7,2190,0,2004
4603,0,4,2.0,2470,2.0,0,3,7,1970,500,2009
4604,1,4,2.5,2590,2.0,0,3,9,2590,0,2001
4605,1,4,2.5,2580,2.0,0,3,9,2580,0,1999
4606,1,3,2.25,1270,2.0,0,3,8,1040,230,2005
4607,0,3,1.0,1250,1.0,0,3,6,1250,0,1959
4608,1,4,2.5,4660,2.0,0,3,9,3020,1640,2003
4609,0,4,2.5,2019,2.0,0,3,8,2019,0,2008
4610,0,3,2.0,1490,1.0,0,3,7,1490,0,1989
4611,0,2,1.5,1560,1.0,0,2,7,1560,0,1949
4612,0,3,1.0,1030,1.0,0,4,7,1030,0,1962
4613,1,4,2.75,2560,1.0,0,4,8,1450,1110,1975
4614,0,3,2.0,1460,1.0,0,3,7,1460,0,1995
4615,0,2,1.0,770,1.0,0,3,7,770,0,1950
4616,0,4,2.5,1960,2.0,0,3,7,1960,0,2004
4617,0,3,1.75,1900,1.0,0,3,7,1390,510,1978
4618,0,3,2.5,1970,1.5,0,3,6,1230,740,1927
4619,0,3,2.5,2490,2.0,0,3,8,2490,0,1995
4620,0,3,1.5,1430,1.0,0,4,6,1430,0,1953
4621,1,4,2.5,2680,1.0,0,3,8,1380,1300,1952
4622,1,3,1.75,1610,1.0,0,5,7,910,700,1928
4623,1,4,3.5,4300,2.0,0,3,11,3580,720,1987
4624,0,4,2.5,3200,2.0,0,3,7,3200,0,2003
4625,0,3,1.75,2140,1.0,0,4,7,1570,570,1958
4626,1,4,2.5,4240,2.0,0,3,10,4240,0,1989
4627,1,4,3.5,3410,2.0,0,3,10,3410,0,2008
4628,1,4,2.75,2090,2.0,0,5,7,2090,0,1967
4629,1,3,1.0,1410,1.0,0,4,6,1230,180,1942
4630,0,4,2.5,2820,2.0,0,4,9,2820,0,1984
4631,1,4,2.5,2770,2.0,0,3,9,2770,0,1997
4632,0,3,1.0,1400,1.0,0,3,7,1400,0,1951
4633,1,3,3.25,3620,2.0,0,3,10,2730,890,2005
4634,1,4,2.5,2260,1.0,0,4,8,1770,490,1974
4635,1,4,2.5,3440,1.5,1,5,10,2260,1180,1931
4636,1,4,1.0,2150,2.0,0,4,8,1850,300,1926
4637,0,3,2.5,1256,3.0,0,3,7,1256,0,2005
4638,1,4,2.25,2220,2.0,0,3,8,2220,0,1989
4639,0,6,2.75,2850,1.0,0,3,7,1850,1000,1962
4640,0,2,1.0,700,1.0,0,4,5,700,0,1953
4641,1,4,2.5,3700,2.0,0,3,10,3700,0,1992
4642,0,4,1.75,1400,1.0,0,3,7,1050,350,1961
4643,1,4,1.75,3130,2.0,0,3,7,3130,0,1978
4644,1,4,3.0,2170,2.0,0,3,8,2170,0,1992
4645,0,3,1.0,1020,1.0,0,4,7,1020,0,1957
4646,0,3,2.5,1760,1.5,0,5,7,1760,0,1937
4647,0,3,2.5,1860,1.0,0,3,7,1860,0,1978
4648,0,2,1.0,1140,1.0,0,3,7,1140,0,1956
4649,0,3,2.5,1670,1.0,0,3,7,1310,360,1988
4650,1,2,1.75,1710,1.0,0,4,7,1510,200,1923
4651,0,1,1.0,500,1.0,0,1,5,500,0,1928
4652,0,3,1.0,1470,1.0,0,3,7,1020,450,1958
4653,0,4,1.5,1370,1.0,0,3,7,1070,300,1953
4654,1,6,3.0,3470,1.5,0,3,7,3470,0,1924
4655,0,3,2.25,1650,1.5,0,3,7,1650,0,1910
4656,0,3,1.0,1180,1.0,0,3,6,1030,150,1940
4657,1,6,3.0,3110,1.5,0,5,7,1810,1300,1921
4658,1,3,2.25,2080,1.0,0,4,8,1530,550,1973
4659,0,3,1.0,1600,2.0,0,2,7,1600,0,1906
4660,1,3,2.25,2380,2.0,0,5,9,1650,730,1931
4661,1,4,1.75,1630,1.0,0,5,7,980,650,1918
4662,0,4,2.25,1910,2.0,0,3,7,1910,0,1975
4663,0,4,3.25,3140,2.0,0,3,7,2300,840,1992
4664,0,3,1.0,1250,1.0,0,3,7,1250,0,1975
4665,1,3,2.5,1990,2.0,0,3,8,1990,0,2004
4666,0,4,1.75,2110,1.0,0,3,8,1170,940,1975
4667,0,4,2.5,2490,2.0,0,3,9,2490,0,1999
4668,0,2,1.0,800,1.0,0,3,6,800,0,1938
4669,0,3,2.5,2360,2.0,0,3,7,2360,0,1998
4670,0,3,2.5,1770,2.0,0,3,7,1770,0,1992
4671,1,4,2.5,2710,2.0,0,3,9,2710,0,1999
4672,1,5,1.5,1940,1.5,0,4,7,1940,0,1940
4673,1,4,3.25,3450,2.0,0,4,10,2430,1020,1960
4674,1,4,3.25,3440,2.0,0,3,10,2520,920,2014
4675,1,4,2.75,2410,1.0,0,4,7,1780,630,1956
4676,1,4,2.25,2290,2.0,0,3,9,2290,0,1978
4677,1,3,1.0,1030,1.5,0,3,7,1030,0,1927
4678,1,4,2.5,2290,2.0,0,4,9,2290,0,1988
4679,1,3,1.5,1490,1.5,0,4,7,1490,0,1906
4680,1,4,1.75,2370,1.0,0,5,9,1270,1100,1949
4681,1,4,2.0,1930,1.5,0,4,8,1930,0,1914
4682,1,2,1.75,1600,1.0,0,5,7,850,750,1918
4683,1,4,2.25,2240,2.0,0,3,7,2240,0,1988
4684,0,2,1.0,770,1.0,0,5,5,770,0,1924
4685,1,3,2.5,2300,2.0,0,3,8,2300,0,1968
4686,1,4,2.75,3400,2.0,0,3,9,3400,0,2001
4687,0,2,1.0,900,1.0,0,3,6,900,0,1918
4688,1,3,2.5,1450,1.0,0,3,8,1030,420,1995
4689,1,4,2.5,2240,2.0,0,3,8,2240,0,2005
4690,1,4,2.5,1780,2.0,0,3,8,1780,0,1994
4691,0,4,2.5,2320,2.0,0,3,8,2320,0,2004
4692,0,3,1.75,1590,1.0,0,3,8,1590,0,1963
4693,0,3,1.0,990,1.5,0,3,7,990,0,1936
4694,1,3,1.5,2605,1.0,0,3,8,1355,1250,2003
4695,1,5,2.75,2870,1.0,0,3,7,1650,1220,1976
4696,1,5,4.75,5180,2.0,0,3,11,4070,1110,2001
4697,1,4,2.0,2180,1.0,0,3,7,1020,1160,1900
4698,0,2,1.0,850,1.0,0,3,7,850,0,1949
4699,1,4,4.0,4050,2.0,0,3,11,3360,690,1990
4700,1,4,2.0,2250,1.5,0,3,7,1650,600,1909
4701,1,6,4.25,3100,3.0,0,3,11,3100,0,1978
4702,0,2,1.0,1747,2.5,0,4,6,1747,0,1948
4703,0,4,2.5,2410,2.0,0,3,8,2410,0,2002
4704,0,4,1.75,2070,1.0,0,4,7,1250,820,1958
4705,1,5,1.0,1860,1.5,0,3,7,1530,330,1921
4706,0,3,1.0,950,1.0,0,3,7,830,120,1944
4707,0,3,2.0,1060,1.0,0,4,6,1060,0,1951
4708,0,2,1.0,880,2.0,0,4,7,880,0,1945
4709,1,4,2.5,2550,2.0,0,3,9,2550,0,2001
4710,0,2,2.25,1550,2.0,0,3,8,1550,0,2008
4711,1,3,1.0,1590,1.5,0,4,7,1290,300,1926
4712,1,3,1.75,1650,1.0,0,5,7,1040,610,1908
4713,0,4,3.0,2430,2.0,0,3,8,2430,0,2003
4714,1,3,2.5,1810,1.0,0,5,7,1310,500,1960
4715,0,4,2.5,2890,2.0,0,3,8,2890,0,1994
4716,0,3,2.5,1280,2.0,0,4,7,1280,0,1985
4717,1,7,2.75,3410,1.5,0,4,8,2130,1280,1906
4718,1,3,2.75,2220,2.0,0,3,8,1700,520,1914
4719,0,3,1.0,1060,1.0,0,3,8,1060,0,1954
4720,0,3,1.5,1120,1.0,0,4,7,1120,0,1957
4721,1,4,2.5,2680,2.0,0,3,8,2680,0,2004
4722,0,4,1.5,1770,2.0,0,3,7,1770,0,1947
4723,1,3,2.0,2950,2.0,0,4,7,2310,640,1918
4724,1,2,1.75,1260,1.0,0,4,7,840,420,1951
4725,0,3,1.75,1430,1.0,0,5,7,1430,0,1972
4726,1,4,2.5,2730,2.0,0,3,9,2730,0,1986
4727,1,4,3.5,3270,2.0,0,3,9,2110,1160,1990
4728,0,4,1.75,1720,1.0,0,5,7,1720,0,1960
4729,0,3,1.75,1270,1.0,0,4,7,1270,0,1962
4730,1,4,2.5,3260,1.0,0,3,8,1960,1300,1978
4731,1,4,2.5,2050,2.0,0,3,8,2050,0,1988
4732,1,4,2.25,2050,2.0,0,3,8,2050,0,1967
4733,1,4,3.0,3580,1.5,0,3,10,3580,0,1985
4734,1,4,2.75,1960,1.5,0,4,9,1960,0,1983
4735,0,2,1.0,840,1.0,0,3,6,840,0,1947
4736,1,3,1.75,1300,1.0,0,4,8,1300,0,1963
4737,0,3,2.25,1260,2.0,0,3,7,1260,0,2003
4738,0,3,2.25,1650,2.0,0,3,7,1650,0,1985
4739,0,3,2.5,1710,2.0,0,3,7,1710,0,1986
4740,0,3,1.0,1180,1.0,0,3,7,1180,0,1966
4741,1,3,2.25,2780,2.0,0,3,8,2780,0,1979
4742,0,2,1.0,950,1.0,0,4,6,950,0,1909
4743,1,5,3.5,3620,2.0,0,3,10,2790,830,1958
4744,0,3,2.25,2140,2.0,0,3,8,2140,0,1987
4745,0,4,2.75,1920,1.0,0,3,8,1010,910,1998
4746,0,2,1.0,750,1.0,0,3,6,750,0,1916
4747,1,3,2.5,2060,2.0,0,3,8,1900,160,2001
4748,1,3,2.25,2380,1.0,0,4,8,2380,0,1963
4749,0,2,1.0,750,1.0,0,3,7,750,0,1949
4750,0,3,1.0,1160,1.0,0,2,7,920,240,1983
4751,0,3,1.0,1050,1.0,0,3,6,1050,0,1942
4752,0,3,1.5,1740,1.0,0,4,7,1060,680,1977
4753,1,4,2.75,2050,1.0,0,3,8,1540,510,1988
4754,0,3,1.75,1980,1.0,0,4,7,1310,670,1949
4755,0,3,2.5,1690,2.0,0,3,8,1150,540,2014
4756,1,4,3.25,2320,1.5,0,4,9,2320,0,1910
4757,1,3,1.5,2480,2.0,0,3,10,2130,350,1940
4758,1,4,2.25,2290,2.0,0,4,9,2120,170,1958
4759,1,5,2.5,3180,2.0,0,4,10,3180,0,1990
4760,1,7,3.5,3470,2.0,0,4,9,3470,0,1980
4761,1,4,3.0,1540,1.5,0,5,7,1540,0,1902
4762,1,5,2.25,2800,2.0,1,3,9,2800,0,1963
4763,0,3,1.0,1050,1.0,0,3,7,1050,0,1953
4764,0,3,1.75,1480,1.0,0,4,7,1480,0,1968
4765,1,3,2.0,1010,1.0,0,5,6,1010,0,1942
4766,1,3,1.75,1660,1.0,0,4,8,1660,0,1965
4767,1,5,2.25,2760,1.0,0,3,7,1380,1380,1958
4768,0,2,1.0,1040,1.0,0,3,6,1040,0,1949
4769,1,4,1.75,2220,2.0,0,4,8,2220,0,1964
4770,0,3,1.0,1270,1.0,0,3,6,1270,0,1954
4771,1,3,3.25,2960,2.0,0,3,10,2960,0,1989
4772,0,3,2.0,1330,1.0,0,3,7,1330,0,1986
4773,0,2,1.75,1210,2.0,0,3,8,1210,0,2014
4774,0,4,2.5,2120,2.0,0,3,7,2120,0,1998
4775,0,3,1.75,2090,1.0,0,4,7,2090,0,1948
4776,0,3,2.5,2680,2.0,0,3,8,2680,0,1990
4777,0,4,2.75,1790,1.0,0,3,7,1220,570,1987
4778,0,3,2.75,1950,1.0,0,3,7,1250,700,1956
4779,1,5,2.25,3740,1.5,0,4,9,3740,0,1979
4780,0,3,1.75,1140,1.0,0,5,7,1140,0,1950
4781,1,3,2.5,2480,2.0,0,3,9,2480,0,2000
4782,0,5,2.5,2580,1.0,0,3,7,1410,1170,1964
4783,1,3,2.0,2290,1.0,0,4,7,1490,800,1960
4784,1,4,2.5,2320,1.0,0,4,7,1320,1000,1975
4785,0,3,2.5,2530,2.0,0,3,8,2530,0,1997
4786,0,4,2.0,1400,1.0,0,3,7,1400,0,1969
4787,1,3,3.0,2060,2.0,0,3,8,1400,660,2007
4788,1,3,1.0,1640,1.5,0,5,7,1640,0,1909
4789,0,4,1.0,1960,1.5,0,3,6,1960,0,1979
4790,0,5,2.75,3000,1.0,0,4,7,1500,1500,1961
4791,1,3,1.0,1320,1.0,0,4,7,1320,0,1954
4792,1,4,2.0,1760,1.5,0,5,7,1760,0,1906
4793,1,3,3.25,2130,2.0,0,5,7,1420,710,1924
4794,0,3,2.0,1390,1.0,0,3,7,1390,0,1988
4795,1,3,1.75,1400,1.5,0,4,6,1100,300,1904
4796,1,3,2.75,3230,1.5,0,4,8,3230,0,1966
4797,0,3,1.0,1110,1.0,0,3,7,1110,0,1967
4798,0,3,2.5,1670,2.0,0,3,7,1670,0,2002
4799,0,3,1.0,1540,1.0,0,4,7,1540,0,1960
4800,0,4,2.25,2090,1.0,0,3,9,1670,420,1973
4801,0,3,2.0,1410,1.0,0,3,7,1410,0,1987
4802,0,3,2.0,1370,1.0,0,5,7,1370,0,1964
4803,1,4,2.25,1910,1.0,0,3,8,1300,610,1954
4804,0,3,2.0,1678,1.0,0,3,7,1678,0,1994
4805,0,3,1.0,960,1.0,0,4,6,960,0,1977
4806,1,2,1.75,2080,1.0,0,3,7,2080,0,1951
4807,0,3,2.25,1790,1.0,0,4,7,1340,450,1976
4808,1,3,2.5,2540,2.0,0,3,9,2540,0,1999
4809,0,5,1.5,1790,2.0,0,3,7,1790,0,1963
4810,0,2,1.0,940,1.0,0,3,6,940,0,1941
4811,1,5,3.75,6810,2.5,0,3,13,6110,700,1922
4812,0,2,1.0,900,1.0,0,3,6,900,0,1951
4813,1,4,1.75,1900,1.0,0,3,8,1140,760,1975
4814,0,3,1.0,1440,1.0,0,3,7,1040,400,1953
4815,0,3,1.75,2070,1.0,0,4,7,1420,650,1973
4816,1,4,2.5,2240,1.0,0,4,7,1140,1100,1972
4817,0,4,2.5,3320,2.0,0,4,7,3320,0,2006
